date,THEFT,DECEPTIVE PRACTICE,OTHER OFFENSE,MOTOR VEHICLE THEFT,CRIMINAL DAMAGE,ASSAULT,BATTERY,NARCOTICS,WEAPONS VIOLATION,OFFENSE INVOLVING CHILDREN,ROBBERY,CRIMINAL TRESPASS,LIQUOR LAW VIOLATION,BURGLARY,INTERFERENCE WITH PUBLIC OFFICER,CRIM SEXUAL ASSAULT,ARSON,CRIMINAL SEXUAL ASSAULT,PROSTITUTION,PUBLIC PEACE VIOLATION,SEX OFFENSE,STALKING,KIDNAPPING,INTIMIDATION,CONCEALED CARRY LICENSE VIOLATION,GAMBLING,OBSCENITY,HOMICIDE,NON-CRIMINAL,HUMAN TRAFFICKING,PUBLIC INDECENCY,NON-CRIMINAL (SUBJECT SPECIFIED),OTHER NARCOTIC VIOLATION,RITUALISM,city
2021-03-05,106,65,38,28,58,34,85,33,18,5,17,12,2,18,1,0,0,6,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-03-06,87,28,34,23,60,62,128,17,23,3,22,12,1,10,1,0,1,3,0,2,2,3,0,0,1,0,1,2,0,0,0,0,0,0,Chicago
2021-03-07,59,37,32,29,62,43,127,13,28,3,17,11,0,12,1,0,1,8,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-03-08,94,48,40,27,59,48,108,19,35,4,15,9,0,13,0,0,1,6,0,2,6,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-03-09,90,59,38,23,71,56,114,35,40,4,20,11,1,13,0,0,5,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-03-10,82,51,35,28,73,53,110,42,29,2,16,8,0,15,1,0,0,3,2,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,Chicago
2021-03-11,90,56,30,21,47,42,88,40,26,4,17,11,0,7,1,0,2,4,2,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-03-12,106,45,42,17,66,49,94,32,23,10,12,15,0,10,0,0,1,7,0,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,Chicago
2021-03-13,83,27,31,18,73,39,123,26,33,3,12,9,0,14,2,0,0,5,0,2,4,2,0,1,0,0,1,1,0,0,0,0,0,0,Chicago
2021-03-14,64,23,33,28,75,41,100,13,26,2,19,9,1,11,0,0,1,5,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-03-15,73,84,45,19,59,37,86,25,18,3,17,7,0,9,2,0,3,1,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,Chicago
2021-03-16,79,70,39,24,48,49,89,30,14,5,12,9,0,4,0,0,1,1,1,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,Chicago
2021-03-17,74,61,42,25,51,57,98,33,11,3,12,6,0,21,2,0,2,6,0,4,4,0,2,1,2,0,0,0,0,0,0,0,1,0,Chicago
2021-03-18,74,51,37,22,48,43,78,26,21,4,17,5,1,15,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-03-19,97,57,27,32,71,43,91,19,22,5,14,6,1,10,2,0,1,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-03-20,92,51,25,25,58,41,106,14,31,2,13,8,0,12,2,0,1,3,0,1,3,0,1,1,1,0,0,1,0,0,0,0,0,0,Chicago
2021-03-21,82,27,42,23,81,53,122,20,38,9,15,8,0,16,2,0,1,4,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-03-22,104,63,44,23,67,51,128,27,27,8,12,15,0,22,2,0,1,1,0,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,Chicago
2021-03-23,97,50,37,29,64,38,81,31,23,3,14,5,0,8,2,0,3,1,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-03-24,96,54,37,16,56,59,85,35,20,1,18,5,0,12,1,0,1,5,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-03-25,88,42,37,31,48,36,87,27,14,5,19,4,0,16,1,0,1,7,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,Chicago
2021-03-26,84,46,44,38,60,55,97,17,20,6,23,9,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-03-27,67,25,31,28,55,51,122,9,38,3,14,6,1,13,1,0,2,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-03-28,84,31,39,27,64,58,124,26,29,5,11,10,0,16,0,0,4,3,0,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-03-29,80,34,36,25,67,48,115,22,23,6,5,9,0,10,1,0,2,4,0,1,4,3,3,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-03-30,106,33,37,24,67,47,95,30,26,5,13,9,1,16,1,0,5,6,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,Chicago
2021-03-31,91,39,28,21,69,56,76,29,24,2,18,12,1,13,1,0,1,3,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2021-04-01,120,86,55,22,80,54,83,29,22,11,15,8,0,17,0,0,0,9,0,0,5,3,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-04-02,110,31,40,26,62,48,92,17,23,6,26,6,1,12,0,0,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-04-03,92,28,32,25,59,62,119,16,45,6,16,10,0,9,1,0,4,5,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,Chicago
2021-04-04,75,33,36,21,62,53,143,20,41,5,16,7,0,12,0,0,1,5,0,1,2,1,0,1,1,0,0,8,0,0,0,0,0,0,Chicago
2021-04-05,87,45,48,23,65,52,96,25,32,6,10,9,0,12,0,0,3,4,0,3,4,2,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-04-06,93,46,38,31,73,56,108,26,30,0,11,10,0,10,0,0,4,3,0,1,2,0,1,1,0,0,0,4,0,0,0,0,0,0,Chicago
2021-04-07,115,45,47,26,60,62,110,33,25,5,13,9,0,12,2,0,2,5,0,2,5,1,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
2021-04-08,91,48,39,21,52,45,82,31,21,5,18,13,0,10,0,0,2,3,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,Chicago
2021-04-09,72,49,54,21,63,58,103,26,26,9,14,12,0,19,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-04-10,88,20,41,25,67,58,114,21,30,6,14,7,2,11,1,0,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chicago
2021-04-11,73,21,33,21,71,53,114,15,26,5,13,6,0,19,0,0,2,4,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-04-12,86,56,39,20,68,59,101,12,25,6,17,12,0,19,2,0,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-04-13,94,40,34,16,64,51,113,13,26,5,24,11,0,15,3,0,3,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-04-14,83,40,47,22,58,44,91,15,17,3,9,8,0,11,1,0,0,8,0,1,3,1,0,0,0,1,1,4,0,0,0,0,0,0,Chicago
2021-04-15,101,50,37,29,59,59,93,11,28,4,11,9,0,12,0,0,3,3,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-04-16,103,47,30,20,83,46,95,10,27,8,20,9,0,13,0,0,0,2,0,3,4,0,0,2,0,0,0,2,0,0,0,0,0,0,Chicago
2021-04-17,83,26,37,19,84,45,127,6,33,3,18,5,0,12,0,0,1,6,0,2,2,0,1,1,2,0,0,2,0,0,0,0,0,0,Chicago
2021-04-18,77,21,33,17,55,48,112,10,28,5,14,9,2,9,0,0,0,3,0,3,2,0,1,0,1,0,0,4,0,0,0,0,0,0,Chicago
2021-04-19,90,43,35,24,58,35,75,8,23,3,15,6,0,14,1,0,2,2,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-04-20,96,51,34,21,46,43,69,10,15,3,15,6,0,19,0,0,1,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-04-21,99,41,37,27,47,42,75,9,21,5,12,9,0,20,2,0,0,2,0,1,2,3,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2021-04-22,96,32,31,28,62,64,81,13,21,7,20,11,0,15,0,0,1,4,0,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-04-23,95,40,44,24,75,42,92,15,35,8,9,9,1,14,2,0,2,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-04-24,76,24,50,28,69,66,132,12,25,3,17,11,0,10,1,0,0,7,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-04-25,89,21,34,28,69,49,118,10,25,5,13,9,0,11,1,0,3,5,0,2,4,0,1,1,0,0,0,3,1,0,0,0,0,0,Chicago
2021-04-26,82,31,41,26,81,60,100,17,24,3,17,13,0,21,1,0,1,4,0,4,1,3,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-04-27,119,40,41,32,82,78,132,12,25,3,13,6,0,8,2,0,1,2,0,5,2,2,0,0,1,0,0,3,0,0,0,0,0,0,Chicago
2021-04-28,91,45,50,26,53,60,100,21,17,6,20,16,0,18,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-04-29,103,27,28,22,42,40,97,12,16,13,17,8,0,13,1,0,1,4,0,0,4,3,0,1,1,1,0,0,0,0,0,0,0,0,Chicago
2021-04-30,116,50,48,23,79,68,107,16,27,8,19,7,2,19,0,0,0,5,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-05-01,113,78,59,32,78,73,135,6,30,19,22,3,2,21,3,0,1,9,0,4,6,3,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-05-02,88,23,39,23,94,66,164,14,27,5,25,12,0,15,2,0,2,5,0,4,5,2,0,0,0,0,0,4,0,1,0,0,0,0,Chicago
2021-05-03,100,51,46,26,49,60,113,20,20,11,22,5,0,15,2,0,1,4,0,2,4,0,0,1,1,0,0,1,0,0,0,0,0,0,Chicago
2021-05-04,80,36,45,18,53,58,88,27,18,6,13,7,0,15,0,0,1,6,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,Chicago
2021-05-05,111,47,49,29,64,64,125,20,18,2,18,5,0,12,0,0,0,1,0,0,3,4,1,2,2,0,0,2,0,0,0,0,0,0,Chicago
2021-05-06,114,38,37,21,56,54,89,17,17,5,17,11,1,14,1,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-05-07,84,41,52,27,57,59,94,19,20,6,21,8,1,16,0,0,2,4,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-05-08,97,34,40,31,71,50,118,10,28,5,17,6,1,18,1,0,1,4,0,7,0,0,1,1,0,0,0,3,0,0,0,0,0,0,Chicago
2021-05-09,84,21,36,27,84,42,139,14,20,4,17,7,0,18,1,0,0,6,0,0,2,1,0,1,0,0,0,2,0,1,0,0,0,0,Chicago
2021-05-10,107,45,52,25,74,34,103,22,20,5,11,6,0,11,0,0,3,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-05-11,109,46,51,24,70,53,92,15,16,5,13,6,1,20,0,0,3,4,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-05-12,105,43,41,13,57,47,93,16,17,5,17,11,0,14,1,0,0,5,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-05-13,114,38,40,26,70,65,101,17,20,4,12,9,1,14,0,0,3,2,0,1,5,0,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-05-14,120,45,34,35,81,66,111,22,30,4,24,9,0,21,0,0,2,5,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-05-15,120,28,50,20,95,50,133,10,36,2,12,10,3,19,1,0,1,2,0,2,5,2,0,1,1,0,0,6,0,0,0,0,0,0,Chicago
2021-05-16,95,26,33,22,69,53,140,19,32,6,19,13,0,16,2,0,3,7,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-05-17,104,47,40,28,73,69,116,12,34,13,12,11,0,18,0,0,3,4,0,2,7,1,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-05-18,113,40,45,28,78,51,113,9,20,3,17,8,1,17,0,0,1,5,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-05-19,116,46,46,20,71,58,95,17,28,11,21,8,0,24,2,0,0,1,10,2,5,2,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
2021-05-20,109,52,32,25,70,69,130,18,21,9,14,6,0,8,0,0,1,3,0,0,2,3,1,0,0,0,0,1,0,0,1,0,0,0,Chicago
2021-05-21,121,39,34,25,68,64,137,23,37,8,16,11,0,18,1,0,1,5,0,1,8,1,0,0,0,1,0,5,0,0,0,0,0,0,Chicago
2021-05-22,121,22,42,28,105,61,155,33,37,5,11,10,0,17,0,0,1,8,0,4,6,1,2,0,0,0,0,5,0,0,0,0,0,0,Chicago
2021-05-23,100,18,50,21,91,74,174,16,45,4,14,7,2,11,2,0,4,8,0,1,1,0,0,1,1,0,1,5,0,0,0,0,0,0,Chicago
2021-05-24,127,57,53,26,68,63,130,22,40,9,23,12,0,15,0,0,2,3,1,5,2,0,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2021-05-25,119,58,47,22,102,66,124,16,31,3,18,11,0,13,1,0,1,1,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2021-05-26,110,32,33,19,82,64,132,15,24,5,16,8,0,16,0,0,0,4,0,2,1,1,0,0,1,0,1,2,0,0,0,0,0,0,Chicago
2021-05-27,106,44,40,22,67,59,76,23,27,4,10,9,1,7,3,0,1,4,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,Chicago
2021-05-28,93,60,40,23,60,45,95,12,16,8,15,13,1,11,1,0,2,2,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,Chicago
2021-05-29,113,30,47,16,77,57,113,12,38,10,16,14,1,10,0,0,0,4,0,1,3,1,0,1,0,0,0,1,1,0,0,0,0,0,Chicago
2021-05-30,101,34,38,25,74,56,130,20,56,7,10,8,1,17,1,0,1,2,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-05-31,75,31,55,19,79,50,120,16,43,4,12,8,0,11,1,0,4,8,0,0,2,2,1,0,1,0,0,1,0,0,0,0,1,0,Chicago
2021-06-01,107,85,64,24,77,71,115,14,42,16,17,5,0,13,0,0,5,15,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-06-02,112,53,50,25,92,55,115,13,24,1,12,9,0,13,2,0,2,4,3,3,2,1,0,0,2,0,0,3,0,0,0,0,0,0,Chicago
2021-06-03,145,70,49,29,57,49,114,16,21,2,19,12,0,22,1,0,2,6,3,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,Chicago
2021-06-04,131,54,41,30,56,55,108,8,21,8,35,11,2,20,1,0,2,7,0,2,2,2,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-06-05,98,26,41,23,86,72,140,10,41,5,22,13,3,11,0,0,2,7,0,1,4,0,0,0,0,2,0,5,0,0,0,0,0,0,Chicago
2021-06-06,112,39,44,33,109,65,184,14,45,5,20,6,1,14,1,0,1,9,0,4,5,0,0,1,2,0,0,0,0,0,0,0,0,0,Chicago
2021-06-07,118,68,39,34,78,70,132,13,28,4,15,7,0,27,0,0,3,2,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-06-08,143,50,44,26,86,78,139,14,27,5,15,14,0,12,1,0,4,5,0,3,8,3,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-06-09,99,70,46,28,80,68,110,11,32,7,20,6,1,12,0,0,2,6,0,0,3,1,0,1,0,0,0,4,0,0,0,0,0,0,Chicago
2021-06-10,107,49,46,41,80,67,121,14,29,9,23,8,0,16,2,0,3,2,0,1,4,0,1,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-06-11,131,61,57,33,63,61,155,13,18,7,15,9,0,20,2,0,0,6,0,3,2,0,0,1,2,0,0,5,0,0,0,0,0,0,Chicago
2021-06-12,135,29,40,18,78,47,137,8,34,4,22,5,1,22,1,0,0,7,0,3,3,3,2,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-06-13,120,42,59,24,81,56,166,9,31,7,28,11,3,16,1,0,0,6,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-06-14,129,71,44,24,74,60,132,12,38,5,18,6,0,25,2,0,2,1,0,2,2,0,0,1,0,0,0,4,0,0,0,0,0,0,Chicago
2021-06-15,99,59,41,20,73,83,118,23,27,9,16,7,0,14,1,0,3,2,0,3,4,2,0,0,0,0,0,9,0,0,0,0,0,0,Chicago
2021-06-16,99,57,55,21,80,66,122,19,23,5,11,6,0,19,2,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,Chicago
2021-06-17,110,43,41,29,67,54,96,23,28,5,27,11,0,14,1,0,1,2,0,1,3,1,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-06-18,126,46,64,27,75,52,110,21,34,3,19,15,1,25,1,0,1,6,0,4,5,0,0,0,2,0,0,3,0,0,0,0,0,0,Chicago
2021-06-19,122,30,62,27,91,59,169,23,55,8,21,4,2,15,0,0,1,6,0,7,7,0,0,0,2,1,1,4,0,0,0,0,0,0,Chicago
2021-06-20,105,37,61,23,71,65,189,26,53,6,19,9,1,14,1,0,1,8,0,1,4,0,2,0,1,0,0,5,0,0,0,0,0,0,Chicago
2021-06-21,111,65,36,28,69,63,128,11,24,7,14,9,0,20,0,0,1,0,0,2,1,1,0,1,0,0,1,6,0,0,0,0,0,0,Chicago
2021-06-22,108,62,54,38,81,73,104,24,30,6,22,5,0,10,0,0,2,3,0,0,2,3,1,1,1,0,1,2,0,0,0,0,0,0,Chicago
2021-06-23,107,43,38,26,70,89,119,8,26,3,13,13,0,14,1,0,4,4,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-06-24,115,41,45,27,88,64,97,16,19,4,18,8,0,25,0,0,3,4,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-06-25,83,48,42,29,70,49,103,11,29,5,21,10,1,21,2,0,0,5,0,2,4,2,1,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-06-26,139,18,38,26,81,50,117,7,25,2,25,10,1,11,1,0,1,5,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,0,Chicago
2021-06-27,137,31,38,36,94,68,161,12,37,8,19,15,0,11,0,0,1,8,3,0,4,0,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
2021-06-28,131,58,40,29,71,71,130,14,28,3,18,13,0,25,2,0,0,4,0,2,2,1,0,0,0,0,0,5,0,0,0,0,0,0,Chicago
2021-06-29,110,40,48,26,64,65,100,11,20,1,26,6,0,11,1,0,1,3,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-06-30,110,34,52,30,75,59,114,10,19,5,30,16,0,16,1,0,1,1,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-07-01,142,72,50,33,87,65,129,16,24,10,20,13,0,16,5,0,2,2,0,0,6,0,0,0,1,0,0,6,0,0,0,0,0,0,Chicago
2021-07-02,133,37,53,46,76,65,91,28,32,9,22,10,0,25,2,0,0,6,0,1,3,0,1,1,0,0,0,5,0,0,0,0,0,0,Chicago
2021-07-03,103,42,56,28,93,59,135,16,51,2,29,16,0,19,0,0,2,2,0,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,Chicago
2021-07-04,107,18,44,16,113,65,188,15,47,2,22,6,1,14,0,0,6,9,1,6,2,0,0,1,0,0,0,4,0,0,0,0,0,0,Chicago
2021-07-05,109,25,53,17,93,76,187,9,36,12,16,5,0,5,0,0,2,6,0,7,5,1,0,1,1,0,0,6,0,0,0,0,0,0,Chicago
2021-07-06,114,52,32,20,84,63,105,6,23,8,23,3,0,12,2,0,1,2,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-07-07,111,53,38,17,69,76,124,10,25,6,20,8,0,18,2,0,0,14,5,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,Chicago
2021-07-08,125,40,38,29,92,61,89,7,25,4,30,7,1,20,0,0,1,2,0,1,5,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-07-09,125,44,46,28,88,63,93,11,27,6,23,11,0,21,1,0,2,7,0,3,6,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-07-10,124,32,40,45,58,48,148,8,37,3,20,12,1,18,0,0,2,9,0,2,1,0,0,1,1,0,0,6,0,0,0,0,0,0,Chicago
2021-07-11,84,29,32,22,80,58,131,6,19,3,22,15,0,11,0,0,1,4,0,2,5,2,0,2,0,0,0,5,0,0,0,0,0,0,Chicago
2021-07-12,118,44,47,17,64,68,106,11,17,6,26,14,1,15,0,0,3,7,0,1,5,3,0,0,2,1,1,1,0,0,0,0,0,0,Chicago
2021-07-13,137,47,40,29,86,56,99,17,24,6,21,11,0,23,4,0,1,2,0,2,3,1,1,0,1,0,0,4,0,0,0,0,0,0,Chicago
2021-07-14,105,52,50,27,80,59,102,14,18,5,21,7,0,14,0,0,1,4,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-07-15,111,45,34,18,57,50,106,11,21,3,32,8,0,13,0,0,1,5,0,2,2,2,1,1,0,0,1,3,0,0,0,0,0,0,Chicago
2021-07-16,129,31,42,35,88,68,117,9,24,4,19,6,0,19,0,0,1,5,0,2,2,3,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-07-17,122,41,34,28,80,60,132,5,29,6,29,8,1,33,0,0,2,3,0,1,4,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-07-18,96,20,26,29,85,68,143,7,35,4,20,9,0,24,2,0,2,3,2,5,2,1,0,0,0,0,0,7,0,0,0,0,0,0,Chicago
2021-07-19,117,47,30,28,76,46,116,8,22,9,25,9,0,16,1,0,1,5,0,2,4,0,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-07-20,123,43,37,32,77,66,92,7,22,4,25,9,0,19,0,0,1,4,0,4,6,3,1,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-07-21,120,48,34,19,74,62,126,11,18,2,14,15,0,13,0,0,1,2,0,3,1,3,0,0,0,0,1,3,0,0,0,0,0,0,Chicago
2021-07-22,138,53,40,21,67,61,127,10,22,4,11,11,0,10,0,0,4,4,0,6,5,4,1,0,2,0,0,1,0,0,0,0,0,0,Chicago
2021-07-23,134,39,43,32,82,65,122,12,23,5,30,7,1,23,0,0,1,4,0,3,0,1,0,0,0,0,1,4,0,0,0,0,0,0,Chicago
2021-07-24,123,25,32,29,88,61,151,5,20,6,17,13,0,22,2,0,1,5,0,1,2,0,0,0,1,0,0,7,0,0,0,0,0,0,Chicago
2021-07-25,112,21,43,30,88,78,153,5,35,4,27,12,1,13,0,0,1,2,4,1,4,1,0,1,0,0,1,3,0,0,0,0,0,0,Chicago
2021-07-26,116,62,41,23,80,60,127,10,31,8,26,13,0,20,0,0,0,4,0,0,4,3,0,0,0,0,0,3,0,1,0,0,0,0,Chicago
2021-07-27,119,56,39,31,80,60,121,8,24,3,26,8,0,23,0,0,1,4,0,1,9,2,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-07-28,110,38,28,23,79,58,126,16,35,2,22,11,0,25,1,0,2,3,0,0,6,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-07-29,201,66,27,28,81,73,126,14,22,5,31,10,1,13,1,0,1,2,0,2,3,2,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-07-30,219,49,36,20,62,65,100,4,19,4,19,12,1,19,1,0,3,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-07-31,233,38,32,37,82,73,171,9,26,8,24,9,1,20,2,0,3,7,0,0,3,0,0,1,2,0,1,6,0,0,0,0,0,0,Chicago
2021-08-01,180,64,49,24,86,68,150,10,34,7,21,8,0,23,1,0,2,9,0,1,3,2,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-08-02,112,53,39,31,80,59,124,8,27,2,19,7,0,22,1,0,5,4,0,0,5,0,1,0,1,0,0,3,0,0,0,0,0,0,Chicago
2021-08-03,100,41,31,18,89,63,116,4,20,2,20,8,0,7,0,0,1,10,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-08-04,117,48,39,22,69,64,100,17,30,6,26,15,0,22,1,0,1,4,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-08-05,118,44,36,27,78,60,127,10,23,3,13,4,0,20,0,0,2,3,0,1,3,0,0,1,0,0,1,2,0,0,0,0,0,0,Chicago
2021-08-06,110,47,41,30,63,62,117,8,17,10,26,14,0,27,3,0,0,2,0,0,4,0,0,0,1,0,0,5,0,0,0,0,0,0,Chicago
2021-08-07,134,24,41,27,82,65,139,4,29,4,25,5,0,15,1,0,1,4,0,1,2,1,1,0,2,0,0,3,0,0,0,0,0,0,Chicago
2021-08-08,109,28,23,21,87,64,168,9,24,3,39,9,0,19,0,0,1,4,0,1,3,1,0,0,1,0,0,6,0,0,0,0,0,0,Chicago
2021-08-09,118,46,37,25,80,50,109,5,17,3,30,8,0,22,1,0,2,3,0,0,5,2,1,1,0,0,0,2,0,0,0,0,0,0,Chicago
2021-08-10,98,40,34,26,71,67,102,7,18,5,16,5,0,29,1,0,1,6,0,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0,Chicago
2021-08-11,119,40,30,25,82,50,102,10,18,5,15,9,0,30,0,0,0,1,0,3,4,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-08-12,118,40,34,23,63,58,95,10,20,3,19,7,0,24,1,0,1,4,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-08-13,127,52,41,25,60,55,109,10,21,5,15,14,2,15,2,0,3,1,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,Chicago
2021-08-14,122,28,42,41,78,54,130,7,47,2,19,7,2,21,0,0,0,3,0,2,0,1,1,0,0,0,0,5,0,0,0,0,0,0,Chicago
2021-08-15,100,33,30,39,68,56,152,10,37,3,27,8,0,17,3,0,1,4,0,3,2,0,0,1,0,0,0,4,0,0,0,0,0,0,Chicago
2021-08-16,124,52,35,34,60,64,114,7,42,6,20,9,0,15,0,0,1,9,0,0,1,0,0,2,1,0,0,6,0,0,0,0,0,0,Chicago
2021-08-17,114,65,43,30,60,53,117,12,29,3,16,9,0,17,1,0,2,3,0,2,4,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-08-18,113,38,25,29,77,54,104,5,11,5,15,7,0,17,2,0,1,2,0,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-08-19,138,37,32,31,74,60,110,2,19,3,16,11,0,17,0,0,0,2,0,1,2,0,0,0,3,0,0,3,0,0,0,0,0,0,Chicago
2021-08-20,146,47,45,34,81,48,99,5,22,6,18,14,0,21,0,0,2,7,0,2,1,1,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
