city,date,daily_cases,total_cases
Boston,2020-01-22,0,0
Boston,2020-01-23,0,0
Boston,2020-01-24,0,0
Boston,2020-01-25,0,0
Boston,2020-01-26,0,0
Boston,2020-01-27,0,0
Boston,2020-01-28,0,0
Boston,2020-01-29,1,1
Boston,2020-01-30,0,1
Boston,2020-01-31,0,1
Boston,2020-02-01,0,1
Boston,2020-02-02,0,1
Boston,2020-02-03,0,1
Boston,2020-02-04,0,1
Boston,2020-02-05,0,1
Boston,2020-02-06,0,1
Boston,2020-02-07,0,1
Boston,2020-02-08,0,1
Boston,2020-02-09,0,1
Boston,2020-02-10,0,1
Boston,2020-02-11,0,1
Boston,2020-02-12,0,1
Boston,2020-02-13,0,1
Boston,2020-02-14,0,1
Boston,2020-02-15,0,1
Boston,2020-02-16,0,1
Boston,2020-02-17,0,1
Boston,2020-02-18,0,1
Boston,2020-02-19,0,1
Boston,2020-02-20,0,1
Boston,2020-02-21,0,1
Boston,2020-02-22,0,1
Boston,2020-02-23,0,1
Boston,2020-02-24,0,1
Boston,2020-02-25,0,1
Boston,2020-02-26,0,1
Boston,2020-02-27,0,1
Boston,2020-02-28,0,1
Boston,2020-02-29,0,1
Boston,2020-03-01,0,1
Boston,2020-03-02,0,1
Boston,2020-03-03,0,1
Boston,2020-03-04,2,3
Boston,2020-03-05,1,4
Boston,2020-03-06,5,9
Boston,2020-03-07,8,17
Boston,2020-03-08,3,20
Boston,2020-03-09,0,20
Boston,2020-03-10,2,22
Boston,2020-03-11,5,27
Boston,2020-03-12,5,32
Boston,2020-03-13,13,45
Boston,2020-03-14,14,59
Boston,2020-03-15,15,74
Boston,2020-03-16,43,117
Boston,2020-03-17,53,170
Boston,2020-03-18,58,228
Boston,2020-03-19,60,288
Boston,2020-03-20,80,368
Boston,2020-03-21,61,429
Boston,2020-03-22,48,477
Boston,2020-03-23,113,590
Boston,2020-03-24,124,714
Boston,2020-03-25,146,860
Boston,2020-03-26,170,1030
Boston,2020-03-27,174,1204
Boston,2020-03-28,153,1357
Boston,2020-03-29,118,1475
Boston,2020-03-30,226,1701
Boston,2020-03-31,266,1967
Boston,2020-04-01,288,2255
Boston,2020-04-02,276,2531
Boston,2020-04-03,397,2928
Boston,2020-04-04,209,3137
Boston,2020-04-05,253,3390
Boston,2020-04-06,413,3803
Boston,2020-04-07,402,4205
Boston,2020-04-08,413,4618
Boston,2020-04-09,442,5060
Boston,2020-04-10,397,5457
Boston,2020-04-11,263,5720
Boston,2020-04-12,204,5924
Boston,2020-04-13,482,6406
Boston,2020-04-14,580,6986
Boston,2020-04-15,470,7456
Boston,2020-04-16,480,7936
Boston,2020-04-17,649,8585
Boston,2020-04-18,274,8859
Boston,2020-04-19,249,9108
Boston,2020-04-20,538,9646
Boston,2020-04-21,514,10160
Boston,2020-04-22,537,10697
Boston,2020-04-23,518,11215
Boston,2020-04-24,494,11709
Boston,2020-04-25,267,11976
Boston,2020-04-26,150,12126
Boston,2020-04-27,342,12468
Boston,2020-04-28,390,12858
Boston,2020-04-29,360,13218
Boston,2020-04-30,348,13566
Boston,2020-05-01,308,13874
Boston,2020-05-02,164,14038
Boston,2020-05-03,155,14193
Boston,2020-05-04,290,14483
Boston,2020-05-05,281,14764
Boston,2020-05-06,288,15052
Boston,2020-05-07,258,15310
Boston,2020-05-08,193,15503
Boston,2020-05-09,104,15607
Boston,2020-05-10,60,15667
Boston,2020-05-11,168,15835
Boston,2020-05-12,194,16029
Boston,2020-05-13,166,16195
Boston,2020-05-14,148,16343
Boston,2020-05-15,155,16498
Boston,2020-05-16,88,16586
Boston,2020-05-17,48,16634
Boston,2020-05-18,132,16766
Boston,2020-05-19,135,16901
Boston,2020-05-20,119,17020
Boston,2020-05-21,119,17139
Boston,2020-05-22,104,17243
Boston,2020-05-23,66,17309
Boston,2020-05-24,38,17347
Boston,2020-05-25,29,17376
Boston,2020-05-26,119,17495
Boston,2020-05-27,84,17579
Boston,2020-05-28,83,17662
Boston,2020-05-29,60,17722
Boston,2020-05-30,42,17764
Boston,2020-05-31,21,17785
Boston,2020-06-01,69,17854
Boston,2020-06-02,68,17922
Boston,2020-06-03,42,17964
Boston,2020-06-04,78,18042
Boston,2020-06-05,38,18080
Boston,2020-06-06,38,18118
Boston,2020-06-07,16,18134
Boston,2020-06-08,56,18190
Boston,2020-06-09,57,18247
Boston,2020-06-10,31,18278
Boston,2020-06-11,40,18318
Boston,2020-06-12,43,18361
Boston,2020-06-13,17,18378
Boston,2020-06-14,7,18385
Boston,2020-06-15,36,18421
Boston,2020-06-16,35,18456
Boston,2020-06-17,40,18496
Boston,2020-06-18,30,18526
Boston,2020-06-19,26,18552
Boston,2020-06-20,19,18571
Boston,2020-06-21,6,18577
Boston,2020-06-22,42,18619
Boston,2020-06-23,31,18650
Boston,2020-06-24,32,18682
Boston,2020-06-25,34,18716
Boston,2020-06-26,35,18751
Boston,2020-06-27,24,18775
Boston,2020-06-28,6,18781
Boston,2020-06-29,36,18817
Boston,2020-06-30,39,18856
Boston,2020-07-01,40,18896
Boston,2020-07-02,54,18950
Boston,2020-07-03,11,18961
Boston,2020-07-04,9,18970
Boston,2020-07-05,20,18990
Boston,2020-07-06,54,19044
Boston,2020-07-07,46,19090
Boston,2020-07-08,51,19141
Boston,2020-07-09,44,19185
Boston,2020-07-10,57,19242
Boston,2020-07-11,14,19256
Boston,2020-07-12,11,19267
Boston,2020-07-13,62,19329
Boston,2020-07-14,38,19367
Boston,2020-07-15,69,19436
Boston,2020-07-16,45,19481
Boston,2020-07-17,40,19521
Boston,2020-07-18,27,19548
Boston,2020-07-19,8,19556
Boston,2020-07-20,38,19594
Boston,2020-07-21,46,19640
Boston,2020-07-22,49,19689
Boston,2020-07-23,42,19731
Boston,2020-07-24,42,19773
Boston,2020-07-25,36,19809
Boston,2020-07-26,13,19822
Boston,2020-07-27,62,19884
Boston,2020-07-28,78,19962
Boston,2020-07-29,73,20035
Boston,2020-07-30,77,20112
Boston,2020-07-31,63,20175
Boston,2020-08-01,37,20212
Boston,2020-08-02,16,20228
Boston,2020-08-03,74,20302
Boston,2020-08-04,65,20367
Boston,2020-08-05,78,20445
Boston,2020-08-06,93,20538
Boston,2020-08-07,66,20604
Boston,2020-08-08,41,20645
Boston,2020-08-09,20,20665
Boston,2020-08-10,100,20765
Boston,2020-08-11,85,20850
Boston,2020-08-12,76,20926
Boston,2020-08-13,112,21038
Boston,2020-08-14,90,21128
Boston,2020-08-15,33,21161
Boston,2020-08-16,25,21186
Boston,2020-08-17,114,21300
Boston,2020-08-18,125,21425
Boston,2020-08-19,82,21507
Boston,2020-08-20,96,21603
Boston,2020-08-21,70,21673
Boston,2020-08-22,41,21714
Boston,2020-08-23,15,21729
Boston,2020-08-24,102,21831
Boston,2020-08-25,86,21917
Boston,2020-08-26,90,22007
Boston,2020-08-27,72,22079
Boston,2020-08-28,86,22165
Boston,2020-08-29,51,22216
Boston,2020-08-30,26,22242
Boston,2020-08-31,102,22344
Boston,2020-09-01,93,22437
Boston,2020-09-02,106,22543
Boston,2020-09-03,50,22593
Boston,2020-09-04,-64,22529
Boston,2020-09-05,94,22623
Boston,2020-09-06,74,22697
Boston,2020-09-07,59,22756
Boston,2020-09-08,32,22788
Boston,2020-09-09,43,22831
Boston,2020-09-10,89,22920
Boston,2020-09-11,108,23028
Boston,2020-09-12,102,23130
Boston,2020-09-13,64,23194
Boston,2020-09-14,42,23236
Boston,2020-09-15,70,23306
Boston,2020-09-16,65,23371
Boston,2020-09-17,93,23464
Boston,2020-09-18,88,23552
Boston,2020-09-19,122,23674
Boston,2020-09-20,67,23741
Boston,2020-09-21,57,23798
Boston,2020-09-22,24,23822
Boston,2020-09-23,69,23891
Boston,2020-09-24,97,23988
Boston,2020-09-25,101,24089
Boston,2020-09-26,88,24177
Boston,2020-09-27,104,24281
Boston,2020-09-28,79,24360
Boston,2020-09-29,66,24426
Boston,2020-09-30,53,24479
Boston,2020-10-01,143,24622
Boston,2020-10-02,142,24764
Boston,2020-10-03,107,24871
Boston,2020-10-04,116,24987
Boston,2020-10-05,65,25052
Boston,2020-10-06,65,25117
Boston,2020-10-07,83,25200
Boston,2020-10-08,73,25273
Boston,2020-10-09,109,25382
Boston,2020-10-10,115,25497
Boston,2020-10-11,65,25562
Boston,2020-10-12,140,25702
Boston,2020-10-13,122,25824
Boston,2020-10-14,72,25896
Boston,2020-10-15,116,26012
Boston,2020-10-16,148,26160
Boston,2020-10-17,90,26250
Boston,2020-10-18,133,26383
Boston,2020-10-19,163,26546
Boston,2020-10-20,117,26663
Boston,2020-10-21,124,26787
Boston,2020-10-22,167,26954
Boston,2020-10-23,226,27180
Boston,2020-10-24,166,27346
Boston,2020-10-25,225,27571
Boston,2020-10-26,252,27823
Boston,2020-10-27,169,27992
Boston,2020-10-28,160,28152
Boston,2020-10-29,248,28400
Boston,2020-10-30,260,28660
Boston,2020-10-31,191,28851
Boston,2020-11-01,180,29031
Boston,2020-11-02,135,29166
Boston,2020-11-03,103,29269
Boston,2020-11-04,205,29474
Boston,2020-11-05,252,29726
Boston,2020-11-06,336,30062
Boston,2020-11-07,297,30359
Boston,2020-11-08,318,30677
Boston,2020-11-09,180,30857
Boston,2020-11-10,301,31158
Boston,2020-11-11,296,31454
Boston,2020-11-12,337,31791
Boston,2020-11-13,397,32188
Boston,2020-11-14,373,32561
Boston,2020-11-15,231,32792
Boston,2020-11-16,314,33106
Boston,2020-11-17,260,33366
Boston,2020-11-18,329,33695
Boston,2020-11-19,299,33994
Boston,2020-11-20,276,34270
Boston,2020-11-21,314,34584
Boston,2020-11-22,286,34870
Boston,2020-11-23,254,35124
Boston,2020-11-24,238,35362
Boston,2020-11-25,325,35687
Boston,2020-11-26,0,35687
Boston,2020-11-27,589,36276
Boston,2020-11-28,240,36516
Boston,2020-11-29,320,36836
Boston,2020-11-30,123,36959
Boston,2020-12-01,359,37318
Boston,2020-12-02,503,37821
Boston,2020-12-03,827,38648
Boston,2020-12-04,712,39360
Boston,2020-12-05,685,40045
Boston,2020-12-06,601,40646
Boston,2020-12-07,336,40982
Boston,2020-12-08,505,41487
Boston,2020-12-09,549,42036
Boston,2020-12-10,631,42667
Boston,2020-12-11,729,43396
Boston,2020-12-12,590,43986
Boston,2020-12-13,645,44631
Boston,2020-12-14,557,45188
Boston,2020-12-15,454,45642
Boston,2020-12-16,723,46365
Boston,2020-12-17,648,47013
Boston,2020-12-18,688,47701
Boston,2020-12-19,480,48181
Boston,2020-12-20,473,48654
Boston,2020-12-21,428,49082
Boston,2020-12-22,436,49518
Boston,2020-12-23,514,50032
Boston,2020-12-24,621,50653
Boston,2020-12-25,0,50653
Boston,2020-12-26,1010,51663
Boston,2020-12-27,416,52079
Boston,2020-12-28,519,52598
Boston,2020-12-29,448,53046
Boston,2020-12-30,649,53695
Boston,2020-12-31,861,54556
Boston,2021-01-01,0,54556
Boston,2021-01-02,1019,55575
Boston,2021-01-03,350,55925
Boston,2021-01-04,506,56431
Boston,2021-01-05,480,56911
Boston,2021-01-06,831,57742
Boston,2021-01-07,929,58671
Boston,2021-01-08,969,59640
Boston,2021-01-09,862,60502
Boston,2021-01-10,676,61178
Boston,2021-01-11,544,61722
Boston,2021-01-12,519,62241
Boston,2021-01-13,575,62816
Boston,2021-01-14,656,63472
Boston,2021-01-15,686,64158
Boston,2021-01-16,709,64867
Boston,2021-01-17,531,65398
Boston,2021-01-18,406,65804
Boston,2021-01-19,262,66066
Boston,2021-01-20,400,66466
Boston,2021-01-21,538,67004
Boston,2021-01-22,725,67729
Boston,2021-01-23,497,68226
Boston,2021-01-24,573,68799
Boston,2021-01-25,464,69263
Boston,2021-01-26,217,69480
Boston,2021-01-27,402,69882
Boston,2021-01-28,516,70398
Boston,2021-01-29,314,70712
Boston,2021-01-30,547,71259
Boston,2021-01-31,338,71597
Boston,2021-02-01,272,71869
Boston,2021-02-02,193,72062
Boston,2021-02-03,225,72287
Boston,2021-02-04,341,72628
Boston,2021-02-05,388,73016
Boston,2021-02-06,377,73393
Boston,2021-02-07,395,73788
Boston,2021-02-08,164,73952
Boston,2021-02-09,146,74098
Boston,2021-02-10,231,74329
Boston,2021-02-11,339,74668
Boston,2021-02-12,276,74944
Boston,2021-02-13,246,75190
Boston,2021-02-14,245,75435
Boston,2021-02-15,202,75637
Boston,2021-02-16,106,75743
Boston,2021-02-17,133,75876
Boston,2021-02-18,259,76135
Boston,2021-02-19,232,76367
Boston,2021-02-20,253,76620
Boston,2021-02-21,167,76787
Boston,2021-02-22,157,76944
Boston,2021-02-23,127,77071
Boston,2021-02-24,245,77316
Boston,2021-02-25,253,77569
Boston,2021-02-26,262,77831
Boston,2021-02-27,233,78064
Boston,2021-02-28,213,78277
Boston,2021-03-01,208,78485
Boston,2021-03-02,-17,78468
Boston,2021-03-03,237,78705
Boston,2021-03-04,217,78922
Boston,2021-03-05,278,79200
Boston,2021-03-06,220,79420
Boston,2021-03-07,177,79597
Boston,2021-03-08,127,79724
Boston,2021-03-09,111,79835
Boston,2021-03-10,191,80026
Boston,2021-03-11,205,80231
Boston,2021-03-12,219,80450
Boston,2021-03-13,205,80655
Boston,2021-03-14,231,80886
Boston,2021-03-15,116,81002
Boston,2021-03-16,90,81092
Boston,2021-03-17,201,81293
Boston,2021-03-18,226,81519
Boston,2021-03-19,238,81757
Boston,2021-03-20,237,81994
Boston,2021-03-21,211,82205
Boston,2021-03-22,154,82359
Boston,2021-03-23,115,82474
Boston,2021-03-24,216,82690
Boston,2021-03-25,333,83023
Boston,2021-03-26,338,83361
Boston,2021-03-27,343,83704
Boston,2021-03-28,258,83962
Boston,2021-03-29,226,84188
Boston,2021-03-30,211,84399
Boston,2021-03-31,247,84646
Boston,2021-04-01,390,85036
Boston,2021-04-02,370,85406
Boston,2021-04-03,330,85736
Boston,2021-04-04,0,85736
Boston,2021-04-05,408,86144
Boston,2021-04-06,221,86365
Boston,2021-04-07,334,86699
Boston,2021-04-08,258,86957
Boston,2021-04-09,317,87274
Boston,2021-04-10,309,87583
Boston,2021-04-11,199,87782
Boston,2021-04-12,183,87965
Boston,2021-04-13,151,88116
Boston,2021-04-14,224,88340
Boston,2021-04-15,248,88588
Boston,2021-04-16,232,88820
Boston,2021-04-17,230,89050
Boston,2021-04-18,163,89213
Boston,2021-04-19,166,89379
Boston,2021-04-20,63,89442
Boston,2021-04-21,163,89605
Boston,2021-04-22,179,89784
Boston,2021-04-23,173,89957
Boston,2021-04-24,154,90111
Boston,2021-04-25,134,90245
Boston,2021-04-26,111,90356
Boston,2021-04-27,92,90448
Boston,2021-04-28,137,90585
Boston,2021-04-29,151,90736
Boston,2021-04-30,135,90871
Boston,2021-05-01,117,90988
Boston,2021-05-02,99,91087
Boston,2021-05-03,51,91138
Boston,2021-05-04,78,91216
Boston,2021-05-05,105,91321
Boston,2021-05-06,118,91439
Boston,2021-05-07,106,91545
Boston,2021-05-08,105,91650
Boston,2021-05-09,77,91727
Boston,2021-05-10,40,91767
Boston,2021-05-11,25,91792
Boston,2021-05-12,118,91910
Boston,2021-05-13,87,91997
Boston,2021-05-14,38,92035
Boston,2021-05-15,102,92137
Boston,2021-05-16,55,92192
Boston,2021-05-17,36,92228
Boston,2021-05-18,36,92264
Boston,2021-05-19,49,92313
Boston,2021-05-20,65,92378
Boston,2021-05-21,58,92436
Boston,2021-05-22,63,92499
Boston,2021-05-23,30,92529
Boston,2021-05-24,27,92556
Boston,2021-05-25,15,92571
Boston,2021-05-26,54,92625
Boston,2021-05-27,34,92659
Boston,2021-05-28,46,92705
Boston,2021-05-29,30,92735
Boston,2021-05-30,8,92743
Boston,2021-05-31,0,92743
Boston,2021-06-01,20,92763
Boston,2021-06-02,6,92769
Boston,2021-06-03,31,92800
Boston,2021-06-04,31,92831
Boston,2021-06-05,35,92866
Boston,2021-06-06,28,92894
Boston,2021-06-07,23,92917
Boston,2021-06-08,8,92925
Boston,2021-06-09,23,92948
Boston,2021-06-10,10,92958
Boston,2021-06-11,25,92983
Boston,2021-06-12,6,92989
Boston,2021-06-13,2,92991
Boston,2021-06-14,11,93002
Boston,2021-06-15,9,93011
Boston,2021-06-16,8,93019
Boston,2021-06-17,9,93028
Boston,2021-06-18,11,93039
Boston,2021-06-19,12,93051
Boston,2021-06-20,6,93057
Boston,2021-06-21,3,93060
Boston,2021-06-22,8,93068
Boston,2021-06-23,10,93078
Boston,2021-06-24,13,93091
Boston,2021-06-25,11,93102
Boston,2021-06-26,12,93114
Boston,2021-06-27,5,93119
Boston,2021-06-28,9,93128
Boston,2021-06-29,6,93134
Boston,2021-06-30,12,93146
Boston,2021-07-01,13,93159
Boston,2021-07-02,13,93172
Boston,2021-07-03,0,93172
Boston,2021-07-04,0,93172
Boston,2021-07-05,0,93172
Boston,2021-07-06,27,93199
Boston,2021-07-07,7,93206
Boston,2021-07-08,12,93218
Boston,2021-07-09,21,93239
Boston,2021-07-10,0,93239
Boston,2021-07-11,0,93239
Boston,2021-07-12,52,93291
Boston,2021-07-13,31,93322
Boston,2021-07-14,36,93358
Boston,2021-07-15,41,93399
Boston,2021-07-16,55,93454
Boston,2021-07-17,0,93454
Boston,2021-07-18,0,93454
Boston,2021-07-19,114,93568
Boston,2021-07-20,52,93620
Boston,2021-07-21,68,93688
Boston,2021-07-22,79,93767
Boston,2021-07-23,100,93867
Boston,2021-07-24,0,93867
Boston,2021-07-25,0,93867
Boston,2021-07-26,202,94069
Boston,2021-07-27,85,94154
Boston,2021-07-28,84,94238
Boston,2021-07-29,98,94336
Boston,2021-07-30,125,94461
Boston,2021-07-31,0,94461
Boston,2021-08-01,0,94461
Boston,2021-08-02,296,94757
Boston,2021-08-03,114,94871
Boston,2021-08-04,137,95008
Boston,2021-08-05,177,95185
Boston,2021-08-06,149,95334
Boston,2021-08-07,0,95334
Boston,2021-08-08,0,95334
Boston,2021-08-09,360,95694
Boston,2021-08-10,147,95841
Boston,2021-08-11,158,95999
Boston,2021-08-12,181,96180
Boston,2021-08-13,155,96335
Boston,2021-08-14,0,96335
Boston,2021-08-15,0,96335
Boston,2021-08-16,375,96710
Boston,2021-08-17,117,96827
Boston,2021-08-18,158,96985
Boston,2021-08-19,205,97190
Boston,2021-08-20,206,97396
Boston,2021-08-21,0,97396
Boston,2021-08-22,0,97396
Boston,2021-08-23,396,97792
Boston,2021-08-24,130,97922
Boston,2021-08-25,146,98068
Boston,2021-08-26,229,98297
Boston,2021-08-27,174,98471
Boston,2021-08-28,0,98471
Boston,2021-08-29,0,98471
Boston,2021-08-30,474,98945
Boston,2021-08-31,168,99113
Boston,2021-09-01,192,99305
Boston,2021-09-02,180,99485
Boston,2021-09-03,214,99699
Boston,2021-09-04,0,99699
Boston,2021-09-05,0,99699
Boston,2021-09-06,0,99699
Boston,2021-09-07,583,100282
Boston,2021-09-08,104,100386
Boston,2021-09-09,227,100613
Boston,2021-09-10,199,100812
Boston,2021-09-11,0,100812
Boston,2021-09-12,0,100812
Boston,2021-09-13,655,101467
Boston,2021-09-14,167,101634
Boston,2021-09-15,280,101914
Boston,2021-09-16,236,102150
Boston,2021-09-17,216,102366
Boston,2021-09-18,0,102366
Boston,2021-09-19,0,102366
Boston,2021-09-20,519,102885
Boston,2021-09-21,117,103002
Boston,2021-09-22,168,103170
Boston,2021-09-23,180,103350
Boston,2021-09-24,184,103534
Boston,2021-09-25,0,103534
Boston,2021-09-26,0,103534
Boston,2021-09-27,417,103951
Boston,2021-09-28,110,104061
Boston,2021-09-29,121,104182
Boston,2021-09-30,142,104324
Boston,2021-10-01,143,104467
Boston,2021-10-02,0,104467
Boston,2021-10-03,0,104467
Boston,2021-10-04,333,104800
Boston,2021-10-05,128,104928
Boston,2021-10-06,118,105046
Boston,2021-10-07,158,105204
Boston,2021-10-08,152,105356
Boston,2021-10-09,0,105356
Boston,2021-10-10,0,105356
Boston,2021-10-11,0,105356
Boston,2021-10-12,422,105778
Boston,2021-10-13,111,105889
Boston,2021-10-14,160,106049
Boston,2021-10-15,119,106168
Boston,2021-10-16,0,106168
Boston,2021-10-17,0,106168
Boston,2021-10-18,288,106456
Boston,2021-10-19,156,106612
Boston,2021-10-20,99,106711
Boston,2021-10-21,140,106851
Boston,2021-10-22,127,106978
Boston,2021-10-23,0,106978
Boston,2021-10-24,0,106978
Boston,2021-10-25,234,107212
Boston,2021-10-26,145,107357
Boston,2021-10-27,104,107461
Boston,2021-10-28,0,107461
Boston,2021-10-29,277,107738
Boston,2021-10-30,0,107738
Boston,2021-10-31,0,107738
Boston,2021-11-01,331,108069
Boston,2021-11-02,88,108157
Boston,2021-11-03,80,108237
Boston,2021-11-04,188,108425
Boston,2021-11-05,190,108615
Boston,2021-11-06,0,108615
Boston,2021-11-07,0,108615
Boston,2021-11-08,368,108983
Boston,2021-11-09,118,109101
Boston,2021-11-10,130,109231
Boston,2021-11-11,0,109231
Boston,2021-11-12,378,109609
Boston,2021-11-13,0,109609
Boston,2021-11-14,0,109609
Boston,2021-11-15,486,110095
Boston,2021-11-16,138,110233
Boston,2021-11-17,222,110455
Boston,2021-11-18,309,110764
Boston,2021-11-19,273,111037
Boston,2021-11-20,0,111037
Boston,2021-11-21,0,111037
Boston,2021-11-22,624,111661
Boston,2021-11-23,152,111813
Boston,2021-11-24,232,112045
Boston,2021-11-25,0,112045
Boston,2021-11-26,445,112490
Boston,2021-11-27,0,112490
Boston,2021-11-28,0,112490
Boston,2021-11-29,425,112915
Boston,2021-11-30,208,113123
Boston,2021-12-01,346,113469
Boston,2021-12-02,456,113925
Boston,2021-12-03,470,114395
Boston,2021-12-04,0,114395
Boston,2021-12-05,0,114395
Boston,2021-12-06,1039,115434
Boston,2021-12-07,440,115874
Boston,2021-12-08,451,116325
Boston,2021-12-09,486,116811
Boston,2021-12-10,509,117320
Boston,2021-12-11,0,117320
Boston,2021-12-12,0,117320
Boston,2021-12-13,1064,118384
Boston,2021-12-14,332,118716
Boston,2021-12-15,532,119248
Boston,2021-12-16,806,120054
Boston,2021-12-17,766,120820
Boston,2021-12-18,0,120820
Boston,2021-12-19,0,120820
Boston,2021-12-20,1801,122621
Boston,2021-12-21,831,123452
Boston,2021-12-22,1133,124585
Boston,2021-12-23,1393,125978
Boston,2021-12-24,1649,127627
Boston,2021-12-25,0,127627
Boston,2021-12-26,0,127627
Boston,2021-12-27,2082,129709
Boston,2021-12-28,1242,130951
Boston,2021-12-29,2354,133305
Boston,2021-12-30,3231,136536
Boston,2021-12-31,3168,139704
Boston,2022-01-01,0,139704
